ID,Area,Year,Income Type,Source,Period Type,State Name,Income,Income Rank,Population
308126,Silver Bow,1990,Per capita income,BEA,Annual,Montana,"$15,680",17,"33,913"
308129,Stillwater,1990,Per capita income,BEA,Annual,Montana,"$14,699",25,"6,573"
308132,Sanders,1990,Per capita income,BEA,Annual,Montana,"$12,354",50,"8,680"
308135,Sheridan,1990,Per capita income,BEA,Annual,Montana,"$14,217",31,"4,692"
308138,Roosevelt,1990,Per capita income,BEA,Annual,Montana,"$11,093",56,"10,958"
308141,Rosebud,1990,Per capita income,BEA,Annual,Montana,"$15,246",21,"10,473"
308144,Ravalli,1990,Per capita income,BEA,Annual,Montana,"$13,670",36,"25,068"
308147,Richland,1990,Per capita income,BEA,Annual,Montana,"$13,884",34,"10,640"
308150,Powell,1990,Per capita income,BEA,Annual,Montana,"$13,025",43,"6,640"
308153,Prairie,1990,Per capita income,BEA,Annual,Montana,"$14,650",27,"1,368"
308156,Pondera,1990,Per capita income,BEA,Annual,Montana,"$16,067",11,"6,427"
308159,Powder River,1990,Per capita income,BEA,Annual,Montana,"$13,056",42,"2,077"
308162,Petroleum,1990,Per capita income,BEA,Annual,Montana,"$12,077",51,519
308165,Phillips,1990,Per capita income,BEA,Annual,Montana,"$14,513",28,"5,150"
308168,Musselshell,1990,Per capita income,BEA,Annual,Montana,"$12,431",49,"4,105"
308171,Park,1990,Per capita income,BEA,Annual,Montana,"$12,968",44,"14,643"
308174,Mineral,1990,Per capita income,BEA,Annual,Montana,"$11,584",53,"3,329"
308177,Missoula,1990,Per capita income,BEA,Annual,Montana,"$15,899",13,"79,080"
308180,Madison,1990,Per capita income,BEA,Annual,Montana,"$13,487",37,"5,994"
308183,Meagher,1990,Per capita income,BEA,Annual,Montana,"$15,452",19,"1,824"
308186,Lincoln,1990,Per capita income,BEA,Annual,Montana,"$12,921",45,"17,499"
308189,McCone,1990,Per capita income,BEA,Annual,Montana,"$12,556",48,"2,259"
308192,Lewis and Clark,1990,Per capita income,BEA,Annual,Montana,"$16,898",7,"47,586"
308195,Liberty,1990,Per capita income,BEA,Annual,Montana,"$20,331",2,"2,287"
308198,Judith Basin,1990,Per capita income,BEA,Annual,Montana,"$16,292",10,"2,277"
308201,Lake,1990,Per capita income,BEA,Annual,Montana,"$13,394",38,"21,048"
308204,Hill,1990,Per capita income,BEA,Annual,Montana,"$15,978",12,"17,667"
308207,Jefferson,1990,Per capita income,BEA,Annual,Montana,"$16,964",6,"7,992"
308210,Golden Valley,1990,Per capita income,BEA,Annual,Montana,"$13,137",39,911
308213,Granite,1990,Per capita income,BEA,Annual,Montana,"$14,042",33,"2,528"
308216,Garfield,1990,Per capita income,BEA,Annual,Montana,"$13,783",35,"1,584"
308219,Glacier,1990,Per capita income,BEA,Annual,Montana,"$11,373",54,"12,158"
308222,Flathead,1990,Per capita income,BEA,Annual,Montana,"$15,763",15,"59,545"
308225,Gallatin,1990,Per capita income,BEA,Annual,Montana,"$15,618",18,"50,811"
308228,Fallon,1990,Per capita income,BEA,Annual,Montana,"$14,263",30,"3,070"
308231,Fergus,1990,Per capita income,BEA,Annual,Montana,"$15,437",20,"12,080"
308234,Dawson,1990,Per capita income,BEA,Annual,Montana,"$14,053",32,"9,410"
308237,Deer Lodge,1990,Per capita income,BEA,Annual,Montana,"$12,578",47,"10,335"
308240,Custer,1990,Per capita income,BEA,Annual,Montana,"$15,847",14,"11,684"
308243,Daniels,1990,Per capita income,BEA,Annual,Montana,"$16,307",9,"2,246"
308246,Cascade,1990,Per capita income,BEA,Annual,Montana,"$17,477",4,"77,788"
308249,Chouteau,1990,Per capita income,BEA,Annual,Montana,"$20,637",1,"5,468"
308252,Carbon,1990,Per capita income,BEA,Annual,Montana,"$14,701",24,"8,077"
308255,Carter,1990,Per capita income,BEA,Annual,Montana,"$13,119",40,"1,489"
308258,Blaine,1990,Per capita income,BEA,Annual,Montana,"$12,655",46,"6,685"
308261,Broadwater,1990,Per capita income,BEA,Annual,Montana,"$13,093",41,"3,328"
308264,Beaverhead,1990,Per capita income,BEA,Annual,Montana,"$14,797",22,"8,429"
308267,Big Horn,1990,Per capita income,BEA,Annual,Montana,"$11,175",55,"11,313"
307897,Wibaux,1989,Per capita income,BEA,Annual,Montana,"$12,407",46,"1,203"
307900,Yellowstone,1989,Per capita income,BEA,Annual,Montana,"$16,583",5,"113,700"
307903,Valley,1989,Per capita income,BEA,Annual,Montana,"$14,678",17,"8,449"
307906,Wheatland,1989,Per capita income,BEA,Annual,Montana,"$14,034",28,"2,268"
307909,Toole,1989,Per capita income,BEA,Annual,Montana,"$16,775",3,"5,146"
307912,Treasure,1989,Per capita income,BEA,Annual,Montana,"$12,961",38,904
307915,Sweet Grass,1989,Per capita income,BEA,Annual,Montana,"$14,139",24,"3,155"
307918,Teton,1989,Per capita income,BEA,Annual,Montana,"$15,730",9,"6,292"
307921,Silver Bow,1989,Per capita income,BEA,Annual,Montana,"$15,047",11,"34,068"
307924,Stillwater,1989,Per capita income,BEA,Annual,Montana,"$14,583",19,"6,398"
307927,Sanders,1989,Per capita income,BEA,Annual,Montana,"$11,527",52,"8,664"
307930,Sheridan,1989,Per capita income,BEA,Annual,Montana,"$13,660",32,"4,922"
307933,Roosevelt,1989,Per capita income,BEA,Annual,Montana,"$11,332",54,"11,200"
307936,Rosebud,1989,Per capita income,BEA,Annual,Montana,"$14,639",18,"10,669"
307939,Ravalli,1989,Per capita income,BEA,Annual,Montana,"$12,663",43,"24,857"
307942,Richland,1989,Per capita income,BEA,Annual,Montana,"$13,555",33,"11,016"
307945,Powell,1989,Per capita income,BEA,Annual,Montana,"$12,717",41,"6,582"
307948,Prairie,1989,Per capita income,BEA,Annual,Montana,"$14,066",26,"1,452"
307951,Pondera,1989,Per capita income,BEA,Annual,Montana,"$14,925",14,"6,564"
307954,Powder River,1989,Per capita income,BEA,Annual,Montana,"$12,824",40,"2,156"
307957,Petroleum,1989,Per capita income,BEA,Annual,Montana,"$10,722",55,521
307960,Phillips,1989,Per capita income,BEA,Annual,Montana,"$14,370",22,"5,256"
307963,Musselshell,1989,Per capita income,BEA,Annual,Montana,"$12,124",50,"4,122"
307966,Park,1989,Per capita income,BEA,Annual,Montana,"$12,845",39,"14,026"
307969,Mineral,1989,Per capita income,BEA,Annual,Montana,"$11,463",53,"3,247"
307972,Missoula,1989,Per capita income,BEA,Annual,Montana,"$14,922",15,"77,995"
307975,Madison,1989,Per capita income,BEA,Annual,Montana,"$13,040",37,"5,942"
307978,Meagher,1989,Per capita income,BEA,Annual,Montana,"$14,105",25,"1,821"
307981,Lincoln,1989,Per capita income,BEA,Annual,Montana,"$12,398",47,"17,569"
307984,McCone,1989,Per capita income,BEA,Annual,Montana,"$12,686",42,"2,361"
307987,Lewis and Clark,1989,Per capita income,BEA,Annual,Montana,"$15,941",8,"47,322"
307990,Liberty,1989,Per capita income,BEA,Annual,Montana,"$17,972",2,"2,315"
307993,Judith Basin,1989,Per capita income,BEA,Annual,Montana,"$16,233",7,"2,323"
307996,Lake,1989,Per capita income,BEA,Annual,Montana,"$12,505",44,"21,102"
307999,Hill,1989,Per capita income,BEA,Annual,Montana,"$14,506",21,"17,587"
308002,Jefferson,1989,Per capita income,BEA,Annual,Montana,"$16,354",6,"7,836"
308005,Golden Valley,1989,Per capita income,BEA,Annual,Montana,"$14,049",27,917
308008,Granite,1989,Per capita income,BEA,Annual,Montana,"$13,097",36,"2,621"
308011,Garfield,1989,Per capita income,BEA,Annual,Montana,"$13,116",35,"1,600"
308014,Glacier,1989,Per capita income,BEA,Annual,Montana,"$12,224",49,"12,034"
308017,Flathead,1989,Per capita income,BEA,Annual,Montana,"$14,967",13,"58,437"
308020,Gallatin,1989,Per capita income,BEA,Annual,Montana,"$14,515",20,"49,546"
308023,Fallon,1989,Per capita income,BEA,Annual,Montana,"$13,836",30,"3,233"
308026,Fergus,1989,Per capita income,BEA,Annual,Montana,"$14,816",16,"12,165"
308029,Dawson,1989,Per capita income,BEA,Annual,Montana,"$13,272",34,"9,950"
308032,Deer Lodge,1989,Per capita income,BEA,Annual,Montana,"$11,954",51,"10,371"
308035,Custer,1989,Per capita income,BEA,Annual,Montana,"$15,043",12,"11,861"
308038,Daniels,1989,Per capita income,BEA,Annual,Montana,"$15,544",10,"2,344"
308041,Cascade,1989,Per capita income,BEA,Annual,Montana,"$16,764",4,"78,098"
308044,Chouteau,1989,Per capita income,BEA,Annual,Montana,"$19,358",1,"5,491"
308047,Carbon,1989,Per capita income,BEA,Annual,Montana,"$14,354",23,"8,144"
308050,Carter,1989,Per capita income,BEA,Annual,Montana,"$13,849",29,"1,533"
308053,Blaine,1989,Per capita income,BEA,Annual,Montana,"$12,467",45,"6,932"
308056,Broadwater,1989,Per capita income,BEA,Annual,Montana,"$12,397",48,"3,338"
308059,Beaverhead,1989,Per capita income,BEA,Annual,Montana,"$13,666",31,"8,543"
308062,Big Horn,1989,Per capita income,BEA,Annual,Montana,"$10,476",56,"11,466"
307746,Wibaux,1988,Per capita income,BEA,Annual,Montana,"$9,979",52,"1,252"
307748,Yellowstone,1988,Per capita income,BEA,Annual,Montana,"$15,254",2,"114,415"
307752,Treasure,1988,Per capita income,BEA,Annual,Montana,"$12,250",25,959
307754,Valley,1988,Per capita income,BEA,Annual,Montana,"$12,549",18,"8,571"
307756,Wheatland,1988,Per capita income,BEA,Annual,Montana,"$13,291",11,"2,296"
307758,Sweet Grass,1988,Per capita income,BEA,Annual,Montana,"$12,416",20,"3,197"
307760,Teton,1988,Per capita income,BEA,Annual,Montana,"$12,037",28,"6,345"
307762,Toole,1988,Per capita income,BEA,Annual,Montana,"$12,933",13,"5,201"
307764,Sheridan,1988,Per capita income,BEA,Annual,Montana,"$11,252",41,"5,119"
307766,Silver Bow,1988,Per capita income,BEA,Annual,Montana,"$14,005",6,"34,255"
307768,Stillwater,1988,Per capita income,BEA,Annual,Montana,"$13,475",8,"6,317"
307770,Roosevelt,1988,Per capita income,BEA,Annual,Montana,"$9,796",53,"11,130"
307772,Rosebud,1988,Per capita income,BEA,Annual,Montana,"$12,692",15,"10,928"
307774,Sanders,1988,Per capita income,BEA,Annual,Montana,"$10,225",51,"8,690"
307776,Prairie,1988,Per capita income,BEA,Annual,Montana,"$12,588",17,"1,506"
307778,Ravalli,1988,Per capita income,BEA,Annual,Montana,"$11,810",30,"24,772"
307780,Richland,1988,Per capita income,BEA,Annual,Montana,"$11,974",29,"11,464"
307782,Pondera,1988,Per capita income,BEA,Annual,Montana,"$11,364",39,"6,544"
307784,Powder River,1988,Per capita income,BEA,Annual,Montana,"$11,790",31,"2,284"
307786,Powell,1988,Per capita income,BEA,Annual,Montana,"$11,405",38,"6,702"
307788,Park,1988,Per capita income,BEA,Annual,Montana,"$12,097",27,"13,480"
307790,Petroleum,1988,Per capita income,BEA,Annual,Montana,"$7,365",56,518
307792,Phillips,1988,Per capita income,BEA,Annual,Montana,"$12,334",22,"5,239"
307794,Mineral,1988,Per capita income,BEA,Annual,Montana,"$10,554",47,"3,301"
307796,Missoula,1988,Per capita income,BEA,Annual,Montana,"$14,009",5,"77,564"
307798,Musselshell,1988,Per capita income,BEA,Annual,Montana,"$10,539",48,"4,295"
307800,McCone,1988,Per capita income,BEA,Annual,Montana,"$9,498",55,"2,412"
307802,Madison,1988,Per capita income,BEA,Annual,Montana,"$11,307",40,"5,875"
307804,Meagher,1988,Per capita income,BEA,Annual,Montana,"$12,491",19,"1,854"
307806,Lewis and Clark,1988,Per capita income,BEA,Annual,Montana,"$15,040",4,"47,337"
307808,Liberty,1988,Per capita income,BEA,Annual,Montana,"$10,755",45,"2,407"
307810,Lincoln,1988,Per capita income,BEA,Annual,Montana,"$11,479",37,"17,834"
307812,Jefferson,1988,Per capita income,BEA,Annual,Montana,"$15,065",3,"7,805"
307814,Judith Basin,1988,Per capita income,BEA,Annual,Montana,"$10,559",46,"2,377"
307816,Lake,1988,Per capita income,BEA,Annual,Montana,"$11,555",36,"20,773"
307818,Golden Valley,1988,Per capita income,BEA,Annual,Montana,"$10,823",44,984
307820,Granite,1988,Per capita income,BEA,Annual,Montana,"$11,618",33,"2,637"
307822,Hill,1988,Per capita income,BEA,Annual,Montana,"$12,318",24,"17,519"
307824,Gallatin,1988,Per capita income,BEA,Annual,Montana,"$13,153",12,"48,817"
307826,Garfield,1988,Per capita income,BEA,Annual,Montana,"$11,602",34,"1,613"
307828,Glacier,1988,Per capita income,BEA,Annual,Montana,"$10,339",50,"11,861"
307830,Fallon,1988,Per capita income,BEA,Annual,Montana,"$11,665",32,"3,295"
307832,Fergus,1988,Per capita income,BEA,Annual,Montana,"$12,375",21,"12,210"
307834,Flathead,1988,Per capita income,BEA,Annual,Montana,"$13,811",7,"57,608"
307836,Daniels,1988,Per capita income,BEA,Annual,Montana,"$13,357",10,"2,406"
307838,Dawson,1988,Per capita income,BEA,Annual,Montana,"$12,242",26,"10,244"
307840,Deer Lodge,1988,Per capita income,BEA,Annual,Montana,"$10,992",43,"10,411"
307842,Cascade,1988,Per capita income,BEA,Annual,Montana,"$15,713",1,"77,681"
307844,Chouteau,1988,Per capita income,BEA,Annual,Montana,"$12,792",14,"5,670"
307846,Custer,1988,Per capita income,BEA,Annual,Montana,"$13,397",9,"12,337"
307848,Broadwater,1988,Per capita income,BEA,Annual,Montana,"$11,119",42,"3,435"
307850,Carbon,1988,Per capita income,BEA,Annual,Montana,"$12,618",16,"8,182"
307852,Carter,1988,Per capita income,BEA,Annual,Montana,"$11,585",35,"1,597"
307854,Beaverhead,1988,Per capita income,BEA,Annual,Montana,"$12,324",23,"8,520"
307856,Big Horn,1988,Per capita income,BEA,Annual,Montana,"$9,692",54,"11,210"
307858,Blaine,1988,Per capita income,BEA,Annual,Montana,"$10,437",49,"6,945"
307598,Wibaux,1987,Per capita income,BEA,Annual,Montana,"$10,943",44,"1,266"
307600,Yellowstone,1987,Per capita income,BEA,Annual,Montana,"$14,494",5,"116,422"
307604,Treasure,1987,Per capita income,BEA,Annual,Montana,"$11,801",32,974
307606,Valley,1987,Per capita income,BEA,Annual,Montana,"$13,131",17,"8,726"
307608,Wheatland,1987,Per capita income,BEA,Annual,Montana,"$12,514",23,"2,248"
307610,Sweet Grass,1987,Per capita income,BEA,Annual,Montana,"$11,757",34,"3,247"
307612,Teton,1987,Per capita income,BEA,Annual,Montana,"$13,476",13,"6,280"
307614,Toole,1987,Per capita income,BEA,Annual,Montana,"$14,373",6,"5,141"
307616,Sheridan,1987,Per capita income,BEA,Annual,Montana,"$13,942",9,"5,268"
307618,Silver Bow,1987,Per capita income,BEA,Annual,Montana,"$13,179",16,"34,582"
307620,Stillwater,1987,Per capita income,BEA,Annual,Montana,"$13,501",12,"6,208"
307622,Roosevelt,1987,Per capita income,BEA,Annual,Montana,"$10,505",48,"11,262"
307624,Rosebud,1987,Per capita income,BEA,Annual,Montana,"$11,530",38,"11,376"
307626,Sanders,1987,Per capita income,BEA,Annual,Montana,"$9,689",55,"8,802"
307628,Prairie,1987,Per capita income,BEA,Annual,Montana,"$12,123",28,"1,542"
307630,Ravalli,1987,Per capita income,BEA,Annual,Montana,"$11,288",39,"24,501"
307632,Richland,1987,Per capita income,BEA,Annual,Montana,"$12,285",27,"11,831"
307634,Pondera,1987,Per capita income,BEA,Annual,Montana,"$13,854",10,"6,426"
307636,Powder River,1987,Per capita income,BEA,Annual,Montana,"$10,011",53,"2,344"
307638,Powell,1987,Per capita income,BEA,Annual,Montana,"$11,035",41,"6,780"
307640,Park,1987,Per capita income,BEA,Annual,Montana,"$12,098",29,"13,187"
307642,Petroleum,1987,Per capita income,BEA,Annual,Montana,"$7,833",56,534
307644,Phillips,1987,Per capita income,BEA,Annual,Montana,"$13,224",14,"5,310"
307646,Mineral,1987,Per capita income,BEA,Annual,Montana,"$10,204",49,"3,409"
307648,Missoula,1987,Per capita income,BEA,Annual,Montana,"$13,209",15,"77,680"
307650,Musselshell,1987,Per capita income,BEA,Annual,Montana,"$10,036",52,"4,450"
307652,McCone,1987,Per capita income,BEA,Annual,Montana,"$11,634",37,"2,453"
307654,Madison,1987,Per capita income,BEA,Annual,Montana,"$10,923",45,"5,913"
307656,Meagher,1987,Per capita income,BEA,Annual,Montana,"$11,848",30,"1,962"
307658,Lewis and Clark,1987,Per capita income,BEA,Annual,Montana,"$14,162",7,"47,518"
307660,Liberty,1987,Per capita income,BEA,Annual,Montana,"$14,533",4,"2,375"
307662,Lincoln,1987,Per capita income,BEA,Annual,Montana,"$10,038",51,"18,019"
307664,Jefferson,1987,Per capita income,BEA,Annual,Montana,"$15,049",2,"7,771"
307666,Judith Basin,1987,Per capita income,BEA,Annual,Montana,"$12,301",26,"2,436"
307668,Lake,1987,Per capita income,BEA,Annual,Montana,"$11,095",40,"20,595"
307670,Golden Valley,1987,Per capita income,BEA,Annual,Montana,"$12,751",21,"1,009"
307672,Granite,1987,Per capita income,BEA,Annual,Montana,"$10,888",46,"2,584"
307674,Hill,1987,Per capita income,BEA,Annual,Montana,"$13,596",11,"17,618"
307676,Gallatin,1987,Per capita income,BEA,Annual,Montana,"$12,346",25,"48,884"
307678,Garfield,1987,Per capita income,BEA,Annual,Montana,"$12,803",20,"1,584"
307680,Glacier,1987,Per capita income,BEA,Annual,Montana,"$10,617",47,"11,764"
307682,Fallon,1987,Per capita income,BEA,Annual,Montana,"$11,830",31,"3,433"
307684,Fergus,1987,Per capita income,BEA,Annual,Montana,"$12,818",19,"12,420"
307686,Flathead,1987,Per capita income,BEA,Annual,Montana,"$12,918",18,"57,337"
307688,Daniels,1987,Per capita income,BEA,Annual,Montana,"$13,988",8,"2,465"
307690,Dawson,1987,Per capita income,BEA,Annual,Montana,"$12,412",24,"10,453"
307692,Deer Lodge,1987,Per capita income,BEA,Annual,Montana,"$11,018",42,"10,517"
307694,Cascade,1987,Per capita income,BEA,Annual,Montana,"$14,875",3,"77,733"
307696,Chouteau,1987,Per capita income,BEA,Annual,Montana,"$15,057",1,"5,704"
307698,Custer,1987,Per capita income,BEA,Annual,Montana,"$12,665",22,"12,692"
307700,Broadwater,1987,Per capita income,BEA,Annual,Montana,"$10,962",43,"3,465"
307702,Carbon,1987,Per capita income,BEA,Annual,Montana,"$11,688",36,"8,218"
307704,Carter,1987,Per capita income,BEA,Annual,Montana,"$11,706",35,"1,655"
307706,Beaverhead,1987,Per capita income,BEA,Annual,Montana,"$11,779",33,"8,460"
307708,Big Horn,1987,Per capita income,BEA,Annual,Montana,"$9,743",54,"11,261"
307710,Blaine,1987,Per capita income,BEA,Annual,Montana,"$10,198",50,"6,970"
307450,Wibaux,1986,Per capita income,BEA,Annual,Montana,"$10,028",50,"1,300"
307452,Yellowstone,1986,Per capita income,BEA,Annual,Montana,"$13,949",5,"118,576"
307456,Treasure,1986,Per capita income,BEA,Annual,Montana,"$11,477",33,"1,001"
307458,Valley,1986,Per capita income,BEA,Annual,Montana,"$12,597",15,"8,947"
307460,Wheatland,1986,Per capita income,BEA,Annual,Montana,"$12,193",20,"2,234"
307462,Sweet Grass,1986,Per capita income,BEA,Annual,Montana,"$11,565",29,"3,242"
307464,Teton,1986,Per capita income,BEA,Annual,Montana,"$12,035",23,"6,271"
307466,Toole,1986,Per capita income,BEA,Annual,Montana,"$13,214",9,"5,392"
307468,Sheridan,1986,Per capita income,BEA,Annual,Montana,"$13,897",6,"5,415"
307470,Silver Bow,1986,Per capita income,BEA,Annual,Montana,"$12,726",12,"35,000"
307472,Stillwater,1986,Per capita income,BEA,Annual,Montana,"$12,203",18,"5,987"
307474,Roosevelt,1986,Per capita income,BEA,Annual,Montana,"$10,342",46,"11,375"
307476,Rosebud,1986,Per capita income,BEA,Annual,Montana,"$10,771",44,"11,763"
307478,Sanders,1986,Per capita income,BEA,Annual,Montana,"$9,359",55,"8,980"
307480,Prairie,1986,Per capita income,BEA,Annual,Montana,"$10,873",43,"1,609"
307482,Ravalli,1986,Per capita income,BEA,Annual,Montana,"$11,041",39,"24,447"
307484,Richland,1986,Per capita income,BEA,Annual,Montana,"$11,537",31,"12,668"
307486,Pondera,1986,Per capita income,BEA,Annual,Montana,"$12,405",17,"6,550"
307488,Powder River,1986,Per capita income,BEA,Annual,Montana,"$10,251",47,"2,392"
307490,Powell,1986,Per capita income,BEA,Annual,Montana,"$11,322",34,"6,773"
307492,Park,1986,Per capita income,BEA,Annual,Montana,"$11,318",35,"13,952"
307494,Petroleum,1986,Per capita income,BEA,Annual,Montana,"$8,230",56,557
307496,Phillips,1986,Per capita income,BEA,Annual,Montana,"$11,770",25,"5,357"
307498,Mineral,1986,Per capita income,BEA,Annual,Montana,"$9,802",52,"3,512"
307500,Missoula,1986,Per capita income,BEA,Annual,Montana,"$12,640",13,"77,949"
